picture|significant_events|wiki_population|wiki_male|wiki_female|elevation|area|postalcode|munid|ine_mun_code|native_label|demonym|located_in|next_to_sea|itemLabel|pictures|name|lat|long|qid|village_id|Entity|QRank
http://commons.wikimedia.org/wiki/Special:FilePath/Saleres%2C%20en%20El%20Valle%20%28Granada%2C%20Espa%C3%B1a%29.jpg||917.0|455|459|538|26|18658|http://www.wikidata.org/entity/Q1116480,http://www.wikidata.org/entity/Q82142|18902|||http://www.wikidata.org/entity/Q1116480,http://www.wikidata.org/entity/Q82142||El Valle|http://commons.wikimedia.org/wiki/Special:FilePath/Saleres%2C%20en%20El%20Valle%20%28Granada%2C%20Espa%C3%B1a%29.jpg|El Valle|36.929166666|-3.582777777|Q618366|El Valle;18902;18658|Q618366|4112.0
http://commons.wikimedia.org/wiki/Special:FilePath/Torvizc%C3%B3n%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||634.0|349|299|685|51|18430|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418|18179|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418||Torvizcón|http://commons.wikimedia.org/wiki/Special:FilePath/Torvizc%C3%B3n%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Torvizcón|36.878611111|-3.298611111|Q618372|Torvizcón;18179;18430|Q618372|4599.0
http://commons.wikimedia.org/wiki/Special:FilePath/Tur%C3%B3n%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||232.0|142|97|684|55|18491|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418|18181|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418||Turón|http://commons.wikimedia.org/wiki/Special:FilePath/Tur%C3%B3n%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Turón|36.863611111|-3.0575|Q618375|Turón;18181;18491|Q618375|6880.0
http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20del%20Franc%C3%A9s%2C%20en%20Vegas%20del%20Genil.png||11678.0|5704|5462|617|38.2|18101|http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142|18911|||http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142||Vegas del Genil|http://commons.wikimedia.org/wiki/Special:FilePath/Puente%20del%20Franc%C3%A9s%2C%20en%20Vegas%20del%20Genil.png|Vegas del Genil|37.171666666|-3.6675|Q618377|Vegas del Genil;18911;18101|Q618377|5472.0
http://commons.wikimedia.org/wiki/Special:FilePath/Trev%C3%A9lez%20%28Granada%29.jpg||721.0|383|349|1776|91|18417|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418|18180|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418||Trevélez|http://commons.wikimedia.org/wiki/Special:FilePath/Trev%C3%A9lez%20%28Granada%29.jpg|Trevélez|37.0025|-3.266944444|Q618381|Trevélez;18180;18417|Q618381|36552.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ferreirola%2C%20municipio%20de%20La%20Taha%20%28Granada%29.jpg||715.0|337|316|1295|26|18414|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418|18901|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418||La Taha|http://commons.wikimedia.org/wiki/Special:FilePath/Ferreirola%2C%20municipio%20de%20La%20Taha%20%28Granada%29.jpg|La Taha|36.936111111|-3.325555555|Q618383|La Taha;18901;18414|Q618383|5999.0
http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A1lor%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||705.0|347|328|909|59|18470|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418|18183|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q1116418||Válor|http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A1lor%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Válor|36.9960926|-3.0825685|Q618386|Válor;18183;18470|Q618386|6523.0
http://commons.wikimedia.org/wiki/Special:FilePath/Tdtc.jpg||715.0|393|343|1214|15|18563|http://www.wikidata.org/entity/Q1116600,http://www.wikidata.org/entity/Q82142|18178|||http://www.wikidata.org/entity/Q1116600,http://www.wikidata.org/entity/Q82142||Torre-Cardela|http://commons.wikimedia.org/wiki/Special:FilePath/Tdtc.jpg|Torre-Cardela|37.504444444|-3.355833333|Q618392|Torre-Cardela;18178;18563|Q618392|3530.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santiago%20Ap%C3%B3stol%20-%20Albatera.jpg||12714.0|6260|6019|20|66.327|03340|http://www.wikidata.org/entity/Q972305|03005||Albaterà, albaterana|http://www.wikidata.org/entity/Q972305||Albatera|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20Santiago%20Ap%C3%B3stol%20-%20Albatera.jpg|Albatera|38.178611111|-0.868055555|Q618585|Albatera;03005;03340|Q618585|14728.0
http://commons.wikimedia.org/wiki/Special:FilePath/Yeste%20I.jpg||2567.0|1375|1282|877|511|02480|http://www.wikidata.org/entity/Q54889|02086|||http://www.wikidata.org/entity/Q54889||Yeste|http://commons.wikimedia.org/wiki/Special:FilePath/Yeste%20I.jpg|Yeste|38.365277777|-2.321388888|Q618586|Yeste;02086;02480|Q618586|19666.0
http://commons.wikimedia.org/wiki/Special:FilePath/VA%C3%A9rea%20Absubia.jpg||609.0|325|307|102|14.73|03786|http://www.wikidata.org/entity/Q1425924|03001||atzubià, atzubiana|http://www.wikidata.org/entity/Q1425924||L'Atzúbia|http://commons.wikimedia.org/wiki/Special:FilePath/VA%C3%A9rea%20Absubia.jpg|L'Atzúbia|38.846944444|-0.151944444|Q618588|L'Atzúbia;03001;03786|Q618588|7620.0
http://commons.wikimedia.org/wiki/Special:FilePath/03569%20Aig%C3%BCes%2C%20Alicante%2C%20Spain%20-%20panoramio.jpg||1049.0|505|458|341|18.47|03569|http://www.wikidata.org/entity/Q2046431|03004||aigüer,aigüera|http://www.wikidata.org/entity/Q2046431||Aigües|http://commons.wikimedia.org/wiki/Special:FilePath/03569%20Aig%C3%BCes%2C%20Alicante%2C%20Spain%20-%20panoramio.jpg|Aigües|38.498888888|-0.362777777|Q618657|Aigües;03004;03569|Q618657|9275.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alfafara.%20Ajuntament.JPG||408.0|202|208|582|19.78|03838|http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q2247664|03010||Alfafarenc, alfafarenca|http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q2247664||Alfafara|http://commons.wikimedia.org/wiki/Special:FilePath/Alfafara.%20Ajuntament.JPG|Alfafara|38.7725|-0.556111111|Q619122|Alfafara;03010;03838|Q619122|5661.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcoleja.jpg||181.0|93|80|739|14.56|03814|http://www.wikidata.org/entity/Q2247664|03008||Alcolejà, alcolejana|http://www.wikidata.org/entity/Q2247664||Alcoleja|http://commons.wikimedia.org/wiki/Special:FilePath/Alcoleja.jpg|Alcoleja|38.675368|-0.331875|Q619123|Alcoleja;03008;03814|Q619123|4794.0
http://commons.wikimedia.org/wiki/Special:FilePath/Playa%20del%20Rac%C3%B3%20del%20Albir.JPG||20495.0|10187|10295|88|19.36|03581|http://www.wikidata.org/entity/Q2247607,http://www.wikidata.org/entity/Q54936|03011||Alfassí, Alfassina|http://www.wikidata.org/entity/Q2247607,http://www.wikidata.org/entity/Q54936|http://www.wikidata.org/entity/Q4918|l'Alfàs del Pi|http://commons.wikimedia.org/wiki/Special:FilePath/Playa%20del%20Rac%C3%B3%20del%20Albir.JPG|l'Alfàs del Pi|38.579444444|-0.101944444|Q619126|l'Alfàs del Pi;03011;03581|Q619126|47444.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcosser%20de%20Planes%20%28el%20Comtat%29.JPG||243.0|117|113|350|4.39|03841|http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q2247664|03007|Alcosser|Alcosserí, alcosserina|http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q2247664||Alcosser|http://commons.wikimedia.org/wiki/Special:FilePath/Alcosser%20de%20Planes%20%28el%20Comtat%29.JPG|Alcosser|38.794444444|-0.4025|Q619130|Alcosser;03007;03841|Q619130|2812.0
http://commons.wikimedia.org/wiki/Special:FilePath/00a%20Casa%20de%20la%20familia%20Garc%C3%ADa%20Lorca%20%28Valderrubio%29.jpg||2059.0|1024|1062|550|6.59|18250|http://www.wikidata.org/entity/Q6064792,http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142|18914||valderrubiense|http://www.wikidata.org/entity/Q6064792,http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142||Valderrubio|http://commons.wikimedia.org/wiki/Special:FilePath/00a%20Casa%20de%20la%20familia%20Garc%C3%ADa%20Lorca%20%28Valderrubio%29.jpg|Valderrubio|37.234444444|-3.823611111|Q619138|Valderrubio;18914;18250|Q619138|10064.0
http://commons.wikimedia.org/wiki/Special:FilePath/Zagra%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||914.0|420|414|682|11.19|18311|http://www.wikidata.org/entity/Q534742,http://www.wikidata.org/entity/Q82142|18913|||http://www.wikidata.org/entity/Q534742,http://www.wikidata.org/entity/Q82142||Zagra|http://commons.wikimedia.org/wiki/Special:FilePath/Zagra%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Zagra|37.253611111|-4.168055555|Q619236|Zagra;18913;18311|Q619236|4371.0
http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20Major%20d%27Alcalal%C3%AD.JPG||1336.0|640|638|230|14.4|03728|http://www.wikidata.org/entity/Q1425924|03006||Alcalalí, alcalalina|http://www.wikidata.org/entity/Q1425924||Alcalalí|http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20Major%20d%27Alcalal%C3%AD.JPG|Alcalalí|38.749444444|-0.041666666|Q619496|Alcalalí;03006;03728|Q619496|8106.0
http://commons.wikimedia.org/wiki/Special:FilePath/Calle%20Almendro%2C%20en%20Villanueva%20de%20las%20Torres%20%28Granada%29.jpg||561.0|311|271|633|66|18539|http://www.wikidata.org/entity/Q1116600,http://www.wikidata.org/entity/Q82142|18187|||http://www.wikidata.org/entity/Q1116600,http://www.wikidata.org/entity/Q82142||Villanueva de las Torres|http://commons.wikimedia.org/wiki/Special:FilePath/Calle%20Almendro%2C%20en%20Villanueva%20de%20las%20Torres%20%28Granada%29.jpg|Villanueva de las Torres|37.556666666|-3.089722222|Q619519|Villanueva de las Torres;18187;18539|Q619519|4238.0
http://commons.wikimedia.org/wiki/Special:FilePath/Z%C3%BAjar%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||2516.0|1287|1261|775|102|18811|http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q430384|18194|||http://www.wikidata.org/entity/Q82142,http://www.wikidata.org/entity/Q430384||Zújar|http://commons.wikimedia.org/wiki/Special:FilePath/Z%C3%BAjar%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Zújar|37.541388888|-2.841666666|Q619524|Zújar;18194;18811|Q619524|10188.0
http://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20del%20Cuzco%2C%20en%20V%C3%ADznar%20%28Granada%2C%20Espa%C3%B1a%29.jpg||1000.0|508|468|1050|13|18179|http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142|18189|||http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142||Víznar|http://commons.wikimedia.org/wiki/Special:FilePath/Palacio%20del%20Cuzco%2C%20en%20V%C3%ADznar%20%28Granada%2C%20Espa%C3%B1a%29.jpg|Víznar|37.231111111|-3.553888888|Q619528|Víznar;18189;18179|Q619528|13328.0
http://commons.wikimedia.org/wiki/Special:FilePath/Villanueva%20Mes%C3%ADa%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||2038.0|994|1027|489|11|18369|http://www.wikidata.org/entity/Q534742,http://www.wikidata.org/entity/Q82142|18188|||http://www.wikidata.org/entity/Q534742,http://www.wikidata.org/entity/Q82142||Villanueva Mesía|http://commons.wikimedia.org/wiki/Special:FilePath/Villanueva%20Mes%C3%ADa%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Villanueva Mesía|37.214722222|-4.012777777|Q619685|Villanueva Mesía;18188;18369|Q619685|3944.0
http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9lez%20de%20Benaudalla%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg||2923.0|1414|1427|70|79|18670|http://www.wikidata.org/entity/Q1116506,http://www.wikidata.org/entity/Q82142|18184|||http://www.wikidata.org/entity/Q1116506,http://www.wikidata.org/entity/Q82142||Vélez de Benaudalla|http://commons.wikimedia.org/wiki/Special:FilePath/V%C3%A9lez%20de%20Benaudalla%2C%20en%20Granada%20%28Espa%C3%B1a%29.jpg|Vélez de Benaudalla|36.831944444|-3.516111111|Q619690|Vélez de Benaudalla;18184;18670|Q619690|11249.0
http://commons.wikimedia.org/wiki/Special:FilePath/Parroquia%20de%20la%20Asunci%C3%B3n%2C%20en%20La%20Zubia%20%28Granada%2C%20Espa%C3%B1a%29.jpg||19473.0|9460|9695|740|22|18140|http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142|18193|||http://www.wikidata.org/entity/Q1116489,http://www.wikidata.org/entity/Q82142||La Zubia|http://commons.wikimedia.org/wiki/Special:FilePath/Parroquia%20de%20la%20Asunci%C3%B3n%2C%20en%20La%20Zubia%20%28Granada%2C%20Espa%C3%B1a%29.jpg|La Zubia|37.120555555|-3.585|Q619692|La Zubia;18193;18140|Q619692|15920.0
http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20San%20Juan%2C%20en%20Cozv%C3%ADjar%20%28Granada%29.jpg||963.0|479|469|745|20|18659|http://www.wikidata.org/entity/Q1116480,http://www.wikidata.org/entity/Q82142|18908|||http://www.wikidata.org/entity/Q1116480,http://www.wikidata.org/entity/Q82142||Villamena|http://commons.wikimedia.org/wiki/Special:FilePath/Iglesia%20de%20San%20Juan%2C%20en%20Cozv%C3%ADjar%20%28Granada%29.jpg|Villamena|36.990277777|-3.588888888|Q619842|Villamena;18908;18659|Q619842|2901.0
http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aerea%20Almoradi.jpg|http://www.wikidata.org/entity/Q9086309|21404.0|10773|10631|9|42.72|03169|http://www.wikidata.org/entity/Q5720,http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q972305|03015||Almoradienc, almoradienca,almoradidense|http://www.wikidata.org/entity/Q5720,http://www.wikidata.org/entity/Q54936,http://www.wikidata.org/entity/Q972305|http://www.wikidata.org/entity/Q18612|Almoradí|http://commons.wikimedia.org/wiki/Special:FilePath/Vista%20aerea%20Almoradi.jpg|Almoradí|38.109722222|-0.789444444|Q620600|Almoradí;03015;03169|Q620600|20573.0
http://commons.wikimedia.org/wiki/Special:FilePath/Anquela%20del%20Ducado%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202016-01-05%2C%20DD%2028.JPG||59.0|31|19|1128|25.76||http://www.wikidata.org/entity/Q54925|19033|||http://www.wikidata.org/entity/Q54925||Anquela del Ducado|http://commons.wikimedia.org/wiki/Special:FilePath/Anquela%20del%20Ducado%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202016-01-05%2C%20DD%2028.JPG|Anquela del Ducado|40.971666666|-2.128888888|Q620829|Anquela del Ducado;19033;|Q620829|2786.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alustante%2026.jpg||153.0|90|63|1410|93.59|19320|http://www.wikidata.org/entity/Q54925|19027||Alustantino, Alustantina|http://www.wikidata.org/entity/Q54925||Alustante|http://commons.wikimedia.org/wiki/Special:FilePath/Alustante%2026.jpg|Alustante|40.616388888|-1.6575|Q620830|Alustante;19027;19320|Q620830|4547.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcolea.JPG||326.0|172|148|1203|113.68|19260|http://www.wikidata.org/entity/Q54925|19011||alcoleano|http://www.wikidata.org/entity/Q54925||Alcolea del Pinar|http://commons.wikimedia.org/wiki/Special:FilePath/Alcolea.JPG|Alcolea del Pinar|41.036944444|-2.465555555|Q620833|Alcolea del Pinar;19011;19260|Q620833|7754.0
http://commons.wikimedia.org/wiki/Special:FilePath/Barrio%20Hoz.JPG||152.0|79|77|1107|127.19|19283|http://www.wikidata.org/entity/Q54925|19032||Anguiteño|http://www.wikidata.org/entity/Q54925||Anguita|http://commons.wikimedia.org/wiki/Special:FilePath/Barrio%20Hoz.JPG|Anguita|41.025833333|-2.368611111|Q620836|Anguita;19032;19283|Q620836|6660.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alarilla.jpg||127.0|104|59|845|22.29|19227|http://www.wikidata.org/entity/Q54925|19005|||http://www.wikidata.org/entity/Q54925||Alarilla|http://commons.wikimedia.org/wiki/Special:FilePath/Alarilla.jpg|Alarilla|40.848888888|-3.105555555|Q620838|Alarilla;19005;19227|Q620838|2191.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcolea%20de%20las%20Pe%C3%B1as%20%28Guadalajara%29%20S%20Martin%20Obispo%202%200%202%20FS%209095.png||16.0|8|5|1003|16|19277|http://www.wikidata.org/entity/Q54925|19010|||http://www.wikidata.org/entity/Q54925||Alcolea de las Peñas|http://commons.wikimedia.org/wiki/Special:FilePath/Alcolea%20de%20las%20Pe%C3%B1as%20%28Guadalajara%29%20S%20Martin%20Obispo%202%200%202%20FS%209095.png|Alcolea de las Peñas|41.210555555|-2.783611111|Q620841|Alcolea de las Peñas;19010;19277|Q620841|1746.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alguenya-4133.jpg||1334.0|668|668|534|18.43|03668|http://www.wikidata.org/entity/Q2300692|03013|Algueña|alguenyer, alguenyera|http://www.wikidata.org/entity/Q2300692||Algueña|http://commons.wikimedia.org/wiki/Special:FilePath/Alguenya-4133.jpg|Algueña|38.337777777|-1.003611111|Q620867|Algueña;03013;03668|Q620867|6768.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ab%C3%A1nades%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2007.jpg||55.0|26|22|1039|36.08|19432|http://www.wikidata.org/entity/Q54925|19001|||http://www.wikidata.org/entity/Q54925||Abánades|http://commons.wikimedia.org/wiki/Special:FilePath/Ab%C3%A1nades%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2007.jpg|Abánades|40.893888888|-2.483888888|Q620869|Abánades;19001;19432|Q620869|3971.0
http://commons.wikimedia.org/wiki/Special:FilePath/Almoguera%200017.jpg||1307.0|667|622|659|119|19115|http://www.wikidata.org/entity/Q54925|19021||almoguereño|http://www.wikidata.org/entity/Q54925||Almoguera|http://commons.wikimedia.org/wiki/Special:FilePath/Almoguera%200017.jpg|Almoguera|40.298888888|-2.981111111|Q620872|Almoguera;19021;19115|Q620872|6718.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alhondiga1.jpg||157.0|91|66|820|19.2|19...|http://www.wikidata.org/entity/Q54925|19018|||http://www.wikidata.org/entity/Q54925||Alhóndiga|http://commons.wikimedia.org/wiki/Special:FilePath/Alhondiga1.jpg|Alhóndiga|40.526944444|-2.821666666|Q620873|Alhóndiga;19018;19...|Q620873|2401.0
http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20de%20l%27Alqueria%20d%27Asnar%20%282015%29.jpg||498.0|238|255|394|1.08|03829|http://www.wikidata.org/entity/Q2247664|03017||alqueriera,alquerier|http://www.wikidata.org/entity/Q2247664||L'Alqueria d'Asnar|http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20de%20l%27Alqueria%20d%27Asnar%20%282015%29.jpg|L'Alqueria d'Asnar|38.766666666|-0.416666666|Q621092|L'Alqueria d'Asnar;03017;03829|Q621092|3262.0
http://commons.wikimedia.org/wiki/Special:FilePath/Beneixama.%20Pla%C3%A7a%20de%20l%27Ajuntament.JPG||1707.0|852|833|592|34.89|03460|http://www.wikidata.org/entity/Q1553264|03023||Beneixamut, beneixamuda|http://www.wikidata.org/entity/Q1553264||Beneixama|http://commons.wikimedia.org/wiki/Special:FilePath/Beneixama.%20Pla%C3%A7a%20de%20l%27Ajuntament.JPG|Beneixama|38.7|-0.767222222|Q621622|Beneixama;03023;03460|Q621622|6585.0
http://commons.wikimedia.org/wiki/Special:FilePath/Banyeres.%20Vista%20des%20de%20la%20via%20verda.JPG||7113.0|3538|3530|816|50.28|03450|http://www.wikidata.org/entity/Q746061,http://www.wikidata.org/entity/Q54936|03021||banyerenc, banyerenca|http://www.wikidata.org/entity/Q746061,http://www.wikidata.org/entity/Q54936||Banyeres de Mariola|http://commons.wikimedia.org/wiki/Special:FilePath/Banyeres.%20Vista%20des%20de%20la%20via%20verda.JPG|Banyeres de Mariola|38.715833333|-0.657222222|Q621626|Banyeres de Mariola;03021;03450|Q621626|15157.0
http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20San%20Silvestre%2C%20Algora%2006.jpg||82.0|45|25|1118|47|19268|http://www.wikidata.org/entity/Q54925|19017|||http://www.wikidata.org/entity/Q54925||Algora|http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20San%20Silvestre%2C%20Algora%2006.jpg|Algora|40.964166666|-2.665277777|Q621700|Algora;19017;19268|Q621700|3990.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcoroches%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2055.jpg||128.0|79|47|1409|32|19310|http://www.wikidata.org/entity/Q54925|19013||Alcorochano|http://www.wikidata.org/entity/Q54925||Alcoroches|http://commons.wikimedia.org/wiki/Special:FilePath/Alcoroches%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2055.jpg|Alcoroches|40.628055555|-1.745|Q621702|Alcoroches;19013;19310|Q621702|2331.0
http://commons.wikimedia.org/wiki/Special:FilePath/Aldeanueva%20de%20Guadalajara%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202018-01-04%2C%20DD%2038.jpg||99.0|51|35|946|16|19152|http://www.wikidata.org/entity/Q54925|19015|||http://www.wikidata.org/entity/Q54925||Aldeanueva de Guadalajara|http://commons.wikimedia.org/wiki/Special:FilePath/Aldeanueva%20de%20Guadalajara%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202018-01-04%2C%20DD%2038.jpg|Aldeanueva de Guadalajara|40.683055555|-3.045833333|Q621706|Aldeanueva de Guadalajara;19015;19152|Q621706|2005.0
http://commons.wikimedia.org/wiki/Special:FilePath/Adobes%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2063.jpg||32.0|16|13|1384|32.66|19325|http://www.wikidata.org/entity/Q54925,http://www.wikidata.org/entity/Q61918968|19003||Adobà|http://www.wikidata.org/entity/Q54925,http://www.wikidata.org/entity/Q61918968||Adobes|http://commons.wikimedia.org/wiki/Special:FilePath/Adobes%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202017-05-22%2C%20DD%2063.jpg|Adobes|40.675833333|-1.678611111|Q621708|Adobes;19003;19325|Q621708|1925.0
http://commons.wikimedia.org/wiki/Special:FilePath/Ablanque%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202016-01-05%2C%20DD%2034.JPG||60.0|31|28|1061|51.4|19442|http://www.wikidata.org/entity/Q54925|19002||Ablanqueño|http://www.wikidata.org/entity/Q54925||Ablanque|http://commons.wikimedia.org/wiki/Special:FilePath/Ablanque%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202016-01-05%2C%20DD%2034.JPG|Ablanque|40.898055555|-2.229166666|Q621837|Ablanque;19002;19442|Q621837|2565.0
http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20de%20santa%20Teresa%20de%20Beniarr%C3%A9s.JPG||1083.0|571|547|398|20.2|03850|http://www.wikidata.org/entity/Q2247664|03028||Beniarresí, beniarresina|http://www.wikidata.org/entity/Q2247664||Beniarrés|http://commons.wikimedia.org/wiki/Special:FilePath/Carrer%20de%20santa%20Teresa%20de%20Beniarr%C3%A9s.JPG|Beniarrés|38.82|-0.379444444|Q621839|Beniarrés;03028;03850|Q621839|10109.0
http://commons.wikimedia.org/wiki/Special:FilePath/Albalate%20de%20Zorita%2001.jpg||1080.0|520|423|759|53|19117|http://www.wikidata.org/entity/Q54925|19006||albalantino|http://www.wikidata.org/entity/Q54925||Albalate de Zorita|http://commons.wikimedia.org/wiki/Special:FilePath/Albalate%20de%20Zorita%2001.jpg|Albalate de Zorita|40.308888888|-2.841944444|Q621918|Albalate de Zorita;19006;19117|Q621918|8860.0
http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20Albares.jpg||479.0|264|249|742|29|19112|http://www.wikidata.org/entity/Q54925|19007|||http://www.wikidata.org/entity/Q54925||Albares|http://commons.wikimedia.org/wiki/Special:FilePath/Church%20of%20Albares.jpg|Albares|40.300833333|-3.010833333|Q621921|Albares;19007;19112|Q621921|3380.0
http://commons.wikimedia.org/wiki/Special:FilePath/Algar%20de%20Mesa%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202018-04-06%2C%20DD%2007.jpg||53.0|39|16|911|24|19...|http://www.wikidata.org/entity/Q54925|19016|||http://www.wikidata.org/entity/Q54925||Algar de Mesa|http://commons.wikimedia.org/wiki/Special:FilePath/Algar%20de%20Mesa%2C%20Guadalajara%2C%20Espa%C3%B1a%2C%202018-04-06%2C%20DD%2007.jpg|Algar de Mesa|41.135277777|-1.958055555|Q621926|Algar de Mesa;19016;19...|Q621926|1372.0
http://commons.wikimedia.org/wiki/Special:FilePath/Alcocer.JPG||326.0|157|156|781|60|19125|http://www.wikidata.org/entity/Q54925|19009|||http://www.wikidata.org/entity/Q54925||Alcocer|http://commons.wikimedia.org/wiki/Special:FilePath/Alcocer.JPG|Alcocer|40.471111111|-2.609722222|Q621930|Alcocer;19009;19125|Q621930|9460.0
http://commons.wikimedia.org/wiki/Special:FilePath/Palos.jpg||12001.0|6145|5856|23|49300000|21810|http://www.wikidata.org/entity/Q2984687,http://www.wikidata.org/entity/Q95015|21055||palermo, palerma|http://www.wikidata.org/entity/Q2984687,http://www.wikidata.org/entity/Q95015|http://www.wikidata.org/entity/Q97|Palos de la Frontera|http://commons.wikimedia.org/wiki/Special:FilePath/Palos.jpg|Palos de la Frontera|37.2277697|-6.8932258|Q622030|Palos de la Frontera;21055;21810|Q622030|119397.0
http://commons.wikimedia.org/wiki/Special:FilePath/Viandar%20de%20la%20Vera.%20Extremadura.JPG||213.0|115|110|540|28|10492|http://www.wikidata.org/entity/Q81977|10206||viandeño|http://www.wikidata.org/entity/Q81977||Viandar de la Vera|http://commons.wikimedia.org/wiki/Special:FilePath/Viandar%20de%20la%20Vera.%20Extremadura.JPG|Viandar de la Vera|40.12165|-5.5364459|Q623175|Viandar de la Vera;10206;10492|Q623175|11843.0
